time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LV,NO,PT,RO,SE,SI,SK
8312,0.235356043,0.1826769,0.054190306,0.11731291,0.188103972,0.398061829,0.081914193,0.267549633,0.579852887,0.277581055,0.28186746,0.322373736,0.187237537,0.239109557,0.38816764,0.142354429,0.522510432,0.096531859,0.219210749,0.452811048,0.551291883,0.343778889
8313,0.235547616,0.224098755,0.05387889,0.117239583,0.188234044,0.39791301,0.081430868,0.321960088,0.577873466,0.296558454,0.289859827,0.269654572,0.187436109,0.237566161,0.401909999,0.149526094,0.516253282,0.091480093,0.212828008,0.452813569,0.583204474,0.342453498
8314,0.237331492,0.21273676,0.052180932,0.11720914,0.1888774,0.397634056,0.081421543,0.348429,0.575413859,0.294820625,0.312311994,0.272251986,0.186131785,0.236238725,0.416784166,0.144563322,0.512164751,0.107051701,0.216494184,0.455610794,0.674149485,0.34382918
8315,0.235113772,0.179221868,0.050864779,0.117165786,0.189268948,0.400695186,0.081018883,0.313095187,0.572055454,0.314749155,0.288535278,0.332747427,0.186374734,0.235313585,0.58532893,0.144824708,0.510690578,0.157835777,0.217848775,0.45720783,0.580955451,0.343845164
8316,0.237766967,0.173452183,0.054603736,0.117012811,0.189677848,0.403344979,0.0805227,0.273571157,0.572425318,0.38697167,0.295430089,0.367403263,0.186282912,0.238197033,0.647245824,0.143814086,0.510951647,0.074057685,0.215761809,0.455923735,0.610292452,0.343988353
8317,0.243128174,0.170707793,0.057756689,0.11698986,0.189303007,0.403988419,0.079991961,0.185884944,0.572235492,0.434925835,0.337511725,0.295037105,0.186270561,0.239791449,0.905586185,0.140995983,0.51080597,0.063716648,0.221361955,0.45502419,0.778616562,0.343452439
8318,0.23967272,0.173688065,0.0573807,0.117423312,0.188785243,0.408200457,0.080478273,0.169027507,0.573879341,0.38885735,0.323001838,0.261750823,0.186384846,0.236560108,0.895870778,0.142504733,0.511655958,0.062775016,0.234810752,0.453323331,0.722792436,0.345505784
8319,0.238807213,0.169977146,0.054104718,0.117019606,0.186345949,0.421034329,0.079728427,0.194588251,0.572056252,0.322602741,0.34243172,0.260595508,0.18583445,0.233649222,0.723105671,0.144191321,0.509719657,0.063822534,0.239371464,0.449660712,0.800131197,0.350777974
8320,0.236451199,0.171580562,0.054284248,0.116768864,0.187427119,0.408315503,0.080437783,0.211503042,0.574912309,0.32493138,0.310725503,0.264345085,0.186338096,0.234772975,0.734463972,0.142849209,0.509512409,0.065358252,0.241667407,0.448344434,0.682236282,0.349966793
8321,0.234561362,0.170458642,0.054567799,0.116705771,0.188042508,0.405204542,0.080059742,0.187757359,0.574647225,0.327223501,0.292324547,0.317442575,0.186039237,0.233891329,0.452939119,0.141554083,0.509627903,0.069346321,0.233209954,0.446920296,0.608576796,0.349508012
8322,0.235771415,0.170526006,0.057736897,0.116678334,0.187904332,0.399494724,0.080045086,0.144399113,0.572861973,0.366995718,0.303242524,0.346119361,0.186211838,0.233537661,0.94018725,0.148460313,0.509596192,0.07783407,0.234869351,0.446186161,0.653129542,0.355407695
8323,0.23894633,0.169853923,0.054797924,0.116622814,0.189901276,0.400030787,0.080019089,0.120971252,0.572773886,0.339394376,0.335554987,0.338478252,0.186467079,0.233388772,0.726487288,0.187852544,0.510391191,0.086667017,0.238809669,0.445503935,0.77506901,0.357775255
8324,0.24316956,0.169920134,0.05183665,0.11652358,0.192584241,0.399939385,0.080230793,0.126566143,0.571463461,0.356288128,0.365036609,0.398512587,0.192394103,0.233192387,0.669184428,0.18235791,0.509980277,0.09635468,0.235131373,0.445138122,0.888618526,0.360677967
8325,0.243828865,0.17064084,0.052474634,0.116520037,0.194030057,0.400630953,0.07999921,0.118483113,0.570228041,0.350947112,0.371152192,0.337755831,0.193536999,0.233032389,0.481708713,0.167274756,0.509838266,0.099073614,0.230982941,0.445130233,0.907816763,0.359510169
8326,0.239557011,0.170654044,0.053391332,0.116505955,0.195700615,0.399324276,0.080062797,0.13156218,0.570759783,0.333386728,0.32515862,0.3112975,0.193830934,0.233439333,0.403086757,0.145977254,0.510174988,0.104831268,0.236361457,0.44481384,0.725598468,0.386367973
8327,0.233394891,0.170215529,0.055478992,0.116511216,0.196624584,0.398230202,0.080066886,0.156394117,0.570107423,0.317971038,0.260634134,0.321256795,0.190763133,0.236032102,0.382071187,0.146363459,0.509524182,0.103354565,0.253211849,0.444776143,0.476215837,0.53105592
8328,0.232932578,0.170304458,0.055748897,0.116413529,0.204880587,0.397106675,0.080022432,0.154870738,0.5697822,0.31547455,0.254127207,0.343328328,0.197992649,0.237080347,0.371887451,0.14870197,0.510043537,0.115435836,0.268761753,0.444911896,0.449032614,0.474108906
8329,0.230912301,0.169380917,0.053387766,0.116336717,0.207617712,0.398140358,0.080175713,0.14137394,0.569500978,0.339985538,0.238128842,0.361243625,0.214749299,0.237800085,0.357256516,0.150827228,0.509182972,0.163495748,0.246855024,0.444901806,0.388738148,0.432735899
8330,0.227948813,0.170042461,0.051631557,0.116304817,0.217777583,0.398553039,0.080078276,0.18846942,0.569055338,0.352820913,0.226591191,0.375924451,0.243481464,0.238458182,0.338094678,0.161586872,0.50855904,0.299908023,0.23373788,0.445149198,0.345280163,0.385198192
8331,0.228854133,0.169852719,0.050687441,0.116235025,0.22783397,0.399719173,0.079992226,0.201230835,0.568831756,0.348028072,0.225535654,0.345185441,0.234468605,0.238443405,0.339790973,0.151905062,0.507416372,0.446451931,0.23336819,0.445717042,0.340895723,0.356277101
8332,0.226867492,0.170438424,0.050214332,0.116268775,0.211282489,0.397515362,0.079936395,0.282819799,0.568501654,0.341818623,0.220849985,0.36765027,0.20638277,0.239053348,0.35018698,0.149905829,0.506882436,0.550383101,0.237862216,0.446456449,0.321971935,0.349639102
8333,0.227168206,0.1702982,0.051155004,0.116187757,0.201312362,0.397248315,0.079748176,0.297600072,0.568635916,0.346096424,0.217360134,0.434509194,0.196201265,0.242776056,0.375620857,0.150227455,0.506190915,0.712448496,0.230941748,0.447139353,0.308127483,0.352014629
8334,0.227960029,0.168733181,0.050796636,0.115984984,0.198198069,0.39705605,0.080018888,0.319962449,0.569411691,0.354458492,0.221172317,0.43055209,0.19219854,0.247133824,0.40562186,0.150477415,0.506446326,1.030435245,0.232457118,0.446475708,0.324331547,0.351225524
8335,0.229342494,0.168832041,0.051525916,0.116172335,0.193814589,0.396023137,0.079679109,0.342894356,0.568730426,0.354176398,0.247494373,0.686759106,0.187312943,0.253272995,0.432622595,0.144283708,0.506349172,1.499032874,0.231587637,0.446787381,0.424610019,0.346781458
8336,0.230159383,0.168832041,0.052643619,0.116176097,0.192287714,0.396000455,0.079663141,0.452242176,0.568646495,0.301505457,0.255676064,1.336628105,0.187185571,0.256528492,0.43595958,0.142321087,0.507710808,2.566361904,0.219958213,0.44938901,0.45620922,0.347722919
8337,0.231634536,0.168832041,0.055801212,0.116046836,0.192873323,0.396715975,0.079659698,0.476887797,0.568603225,0.291460737,0.271810344,0.455589176,0.186826304,0.250013634,0.432911359,0.140371749,0.508691391,2.337113981,0.212368882,0.45246416,0.517840824,0.388120057
8338,0.233493118,0.17060106,0.059995964,0.115980895,0.192846297,0.399383748,0.079671809,0.482937735,0.568233103,0.286074904,0.288787242,0.299272981,0.187496175,0.248679577,0.434982998,0.140921657,0.509240405,1.244361297,0.202287421,0.463290569,0.58315454,0.348041231
8339,0.232994619,0.171333758,0.063275286,0.115986247,0.191525648,0.402818935,0.08069352,0.685958794,0.567891294,0.286245799,0.270486665,0.305862834,0.190158375,0.255767254,0.445656744,0.141975927,0.509967879,0.398390147,0.203143635,0.461980527,0.511403524,0.361463299
8340,0.229642769,0.169344085,0.065295396,0.115678178,0.192091954,0.405611207,0.080533018,0.356123341,0.568078689,0.286250092,0.235075381,0.351061425,0.194552553,0.258933686,0.423610034,0.142393669,0.509856589,0.164614031,0.209018629,0.451995892,0.375355081,0.363781181
8341,0.22813534,0.169344085,0.092015057,0.115691526,0.192110624,0.40679866,0.080242519,0.413315195,0.567988822,0.292477091,0.222584279,0.753906366,0.194824429,0.261008019,0.518382007,0.181932215,0.510829648,0.136788455,0.210260188,0.451316199,0.32804441,0.379676391
8342,0.228052518,0.169255481,0.113182638,0.116635141,0.191879488,0.408760404,0.079818953,0.456759624,0.568111251,0.275893401,0.224579619,0.488542899,0.192133063,0.260962105,0.819445756,0.173282647,0.510800595,0.156003313,0.204115441,0.449962019,0.336720948,0.354454701
8343,0.227050441,0.167390549,0.094013218,0.115588042,0.191608985,0.409879041,0.079804302,0.650297479,0.568120784,0.241483227,0.224849405,0.27057227,0.189918216,0.263019447,0.998983784,0.160144929,0.509447188,0.142396863,0.223403769,0.44859324,0.337400357,0.349135197
8344,0.227075582,0.16643822,0.065110622,0.11570377,0.191945778,0.412390475,0.079097294,0.739167837,0.568021299,0.228061452,0.224420931,0.281181102,0.18796709,0.255892757,1.881660202,0.144362352,0.508779925,0.123409114,0.232130133,0.446970984,0.334606383,0.345690214
8345,0.225988832,0.166290817,0.057780814,0.115856851,0.192476469,0.408206053,0.078590935,0.804146052,0.567666873,0.227823079,0.2239506,0.311638126,0.18610757,0.254082269,0.998308168,0.143939978,0.509223901,0.130242684,0.249530765,0.444972322,0.329666582,0.386787078
8346,0.226921206,0.16643822,0.061454227,0.115678347,0.191648459,0.404295311,0.079055337,0.891552859,0.570151619,0.230220956,0.217662542,0.283787108,0.18649208,0.253455577,0.545736928,0.145173429,0.507877406,0.139407227,0.253393901,0.445507985,0.310843493,0.367842038
8347,0.225622263,0.170103377,0.081651707,0.115591507,0.189032078,0.406862102,0.07939811,0.63331201,0.56890343,0.221879865,0.213643888,0.271267399,0.186224947,0.247116363,0.419574833,0.141059136,0.508420584,0.287024132,0.253482289,0.444840511,0.296062578,0.587845378
8348,0.225302998,0.169152645,0.136715971,0.115415147,0.18907816,0.401631543,0.079240774,0.59708756,0.567404702,0.213592352,0.210585295,0.272435485,0.186387119,0.2509098,0.468628183,0.140081092,0.508733951,0.444117756,0.247027188,0.442664001,0.285451232,0.55405468
8349,0.225605006,0.168395591,0.174130475,0.115260531,0.188588956,0.396258902,0.079457471,0.617565737,0.567091895,0.21277321,0.208396474,0.26777671,0.186261344,0.246298927,0.755664894,0.139961708,0.508213997,0.181165896,0.241930269,0.442685873,0.277157102,0.499722876
8350,0.226003175,0.168613148,0.126907709,0.115178209,0.188597678,0.396297234,0.079440802,0.591213125,0.569730563,0.206154046,0.208695285,0.291984134,0.186269364,0.246338721,0.821401834,0.139500447,0.507926079,0.097670629,0.239397583,0.442608922,0.27852298,0.55387436
8351,0.225998911,0.169786076,0.06404972,0.11532409,0.187774066,0.39626058,0.079335032,0.62691847,0.568475162,0.199468668,0.208575275,0.341170544,0.186423495,0.244877583,0.65007771,0.139584681,0.507939173,0.114109081,0.244511844,0.442450489,0.280322463,0.539106102
8352,0.225452177,0.170548145,0.061177324,0.11529512,0.187780932,0.396284297,0.07937165,0.576065351,0.566911951,0.203030682,0.206859685,0.33987014,0.186343792,0.248463197,0.635760702,0.139327853,0.509431022,0.125927046,0.258149105,0.441873449,0.273653488,0.483148659
8353,0.22510064,0.169412731,0.057922095,0.115085091,0.188551349,0.397657348,0.079435381,0.470676064,0.567219066,0.205799091,0.207217321,0.342183409,0.186326694,0.247440763,0.488903513,0.139602923,0.507028335,0.101226698,0.273228033,0.441285774,0.272872608,0.590238234
8354,0.224872883,0.170868002,0.059105489,0.115162131,0.188796116,0.397489337,0.079347515,0.380678699,0.567195707,0.208312504,0.207034498,0.327144333,0.186422224,0.256799118,0.349885867,0.140282396,0.507214061,0.099797074,0.257583131,0.440675478,0.273260527,0.553458965
8355,0.224584396,0.170868002,0.062421501,0.115124248,0.189226682,0.39808679,0.079381613,0.35437297,0.566891183,0.210214003,0.206793669,0.313034701,0.186433035,0.260059707,0.338432283,0.141335846,0.507507003,0.110554794,0.269403823,0.440330426,0.273078106,0.461861916
8356,0.224579681,0.170887147,0.062556662,0.115087057,0.18909885,0.398548768,0.079287447,0.327718294,0.566540447,0.210914524,0.207121529,0.295680126,0.186461619,0.258401043,0.337146948,0.141279623,0.509494501,0.105924612,0.264108728,0.440029316,0.274504845,0.42937673
8357,0.224737567,0.171524317,0.0610926,0.115049019,0.188692743,0.396688642,0.079196098,0.321801351,0.566316382,0.208438284,0.20870992,0.264805003,0.186734111,0.258371941,0.341782836,0.141114437,0.514517607,0.098614228,0.257870067,0.439917342,0.280451965,0.402551289
8358,0.226911403,0.170738942,0.064213736,0.114939226,0.187688601,0.396159571,0.079012839,0.303816096,0.566337559,0.206139465,0.231701597,0.255548533,0.186623822,0.254758072,0.347897216,0.140458365,0.524200162,0.092953281,0.249237072,0.439938927,0.368418884,0.380677734
8359,0.228176452,0.171247298,0.064347729,0.114951457,0.187883763,0.395215923,0.079046859,0.289554524,0.566725252,0.204109883,0.243358939,0.259115175,0.186605002,0.238333306,0.34517864,0.139615528,0.527095545,0.094627975,0.256238654,0.439807585,0.411614727,0.371636071
8360,0.230827646,0.170841705,0.064634073,0.11485213,0.18837562,0.39551469,0.078952399,0.357757257,0.566896158,0.202701748,0.268913306,0.261394364,0.18677639,0.238270984,0.335000992,0.139483521,0.524378213,0.099834392,0.254138413,0.439852701,0.508125409,0.366518395
8361,0.232746727,0.171582661,0.071073638,0.114412637,0.188532863,0.396879277,0.079664101,0.218885802,0.567377833,0.200334904,0.284909643,0.275412121,0.186835609,0.234477101,0.331014999,0.139227403,0.528202044,0.132960752,0.248744756,0.441090839,0.570593675,0.368746428
8362,0.232369362,0.172973988,0.078217229,0.114462748,0.189130425,0.397690616,0.080659687,0.235241924,0.566829323,0.199454553,0.27818803,0.289193285,0.186788624,0.235439719,0.334648315,0.139687783,0.535043724,0.164600739,0.253860151,0.441405018,0.547313931,0.364477593
8363,0.233042851,0.174384874,0.07346458,0.114430373,0.189386409,0.39689284,0.080666902,0.263837975,0.566203334,0.203579455,0.261618198,0.304274107,0.187267146,0.236586154,0.334011451,0.140224626,0.543716622,0.112625954,0.264850905,0.442213295,0.483947507,0.359930383
8364,0.231384191,0.172885446,0.073389606,0.114756292,0.188591068,0.39869867,0.080038614,0.356887143,0.565571059,0.217296947,0.240558225,0.312446156,0.187688073,0.244549865,0.333224324,0.14139501,0.555181184,0.099957322,0.261351249,0.442306094,0.401091467,0.352337982
8365,0.228427168,0.174384874,0.06780995,0.114696469,0.188918002,0.405966974,0.080036397,0.425633682,0.565710441,0.240392804,0.214068487,0.313907364,0.189993144,0.247115858,0.329224206,0.140863087,0.563052158,0.093012708,0.251414766,0.441601981,0.302876607,0.3448102
8366,0.226993301,0.173079389,0.068018392,0.114663141,0.188311209,0.406433732,0.079896329,0.277011678,0.565594936,0.245362132,0.213316091,0.351139301,0.193609128,0.242760487,0.331841983,0.140569595,0.552055098,0.086363971,0.238997317,0.441303281,0.300414689,0.348049065
8367,0.225359145,0.172698445,0.068021468,0.115293142,0.188456253,0.400327771,0.07954423,0.272491081,0.565296774,0.221473127,0.218327209,0.313370837,0.193970715,0.235644745,0.336400658,0.140265022,0.540427536,0.100110794,0.246137385,0.441113907,0.314442967,0.35460548
8368,0.225417861,0.172698445,0.066807611,0.114963241,0.188329056,0.400128428,0.079820117,0.266659255,0.565220258,0.224304614,0.218854437,0.291484995,0.19603156,0.229642958,0.337650089,0.141163068,0.527852774,0.102381529,0.264179403,0.44115754,0.317043833,0.380000356
8369,0.225373113,0.169491431,0.060983025,0.11409674,0.188641623,0.400823291,0.081274081,0.250096231,0.565599792,0.23430119,0.212457266,0.286083488,0.198867702,0.228367413,0.337316064,0.141206167,0.516634783,0.136456163,0.280508065,0.439867989,0.298605388,0.347867493
8370,0.224866461,0.17085035,0.053537945,0.114324403,0.188407812,0.400359223,0.082696356,0.264299845,0.564508244,0.255504878,0.209540819,0.264629472,0.204400529,0.230805375,0.337315731,0.140983317,0.512903271,0.55993346,0.273324847,0.43924049,0.286951633,0.346107527
8371,0.224507298,0.173246922,0.050909365,0.11402376,0.18872532,0.400092956,0.083795711,0.346497849,0.564437248,0.237951551,0.207584975,0.264018818,0.212303489,0.230170755,0.336816984,0.141184776,0.510665605,0.697583917,0.280528353,0.43863257,0.280601579,0.350014412
8372,0.224038825,0.173140198,0.050419795,0.114031063,0.188442427,0.400299932,0.087060907,0.429841713,0.564339359,0.239576729,0.206437834,0.254464266,0.22628659,0.232955646,0.335218662,0.141998845,0.50860149,2.030358095,0.274807255,0.43846695,0.276440892,0.357958754
8373,0.224165793,0.171748871,0.049778131,0.113987678,0.188497051,0.399245233,0.088470625,0.474781526,0.564137378,0.251978067,0.205611888,0.266423955,0.266411038,0.231306337,0.335420331,0.143231089,0.508540962,2.94308041,0.251856724,0.438260467,0.273462109,0.379143878
8374,0.224782532,0.171748871,0.049165315,0.11394787,0.188974954,0.397199189,0.084686498,0.442950035,0.563989071,0.283274854,0.206172117,0.264987001,0.355660661,0.230040685,0.335337164,0.144783138,0.507379003,2.863256537,0.24434262,0.437938944,0.275829792,0.386899145
8375,0.225330225,0.171748871,0.049078456,0.113867944,0.188896218,0.39821124,0.08224627,0.463917059,0.563930433,0.329619719,0.205788587,0.272687314,0.545031389,0.228812387,0.336253474,0.144304864,0.506845805,1.926313632,0.234867425,0.438102351,0.274043452,0.526287408
8376,0.225876627,0.171659942,0.049023184,0.113852592,0.189165141,0.399098194,0.080333244,0.485455828,0.563845317,0.371986037,0.205283982,0.280135479,1.095286844,0.22671551,0.33479937,0.14225103,0.508187208,1.061496737,0.230305544,0.438338901,0.272041682,0.47511931
8377,0.224463636,0.171659942,0.048994523,0.113810968,0.188901504,0.400334208,0.079195633,0.557891994,0.563837596,0.422529531,0.205209013,0.295401194,1.302036401,0.226296344,0.338794822,0.144492613,0.511945696,0.575303645,0.223454768,0.438674708,0.271735721,0.509467888
8378,0.223474976,0.171659942,0.048992262,0.113795133,0.18969126,0.400992326,0.078943281,0.672862997,0.563793447,0.402523962,0.205060735,0.299699328,0.993017667,0.226107528,0.336499659,0.142841574,0.515625225,0.364119343,0.233302529,0.439114921,0.271092972,0.364764728
8379,0.223138632,0.169137724,0.04995915,0.113838364,0.189683924,0.398653536,0.078667838,0.772476412,0.56363435,0.413037879,0.204974604,0.318081551,0.40995382,0.226428835,0.349753505,0.139948263,0.517915319,0.406330513,0.24294105,0.439246718,0.270739729,0.342204875
8380,0.223500958,0.169930027,0.049372136,0.113864346,0.190850303,0.399340216,0.078795404,0.830944555,0.563648769,0.385919598,0.20541169,0.317248021,0.271944993,0.226363639,0.378587135,0.140870057,0.51838098,0.33949841,0.253284691,0.438307983,0.272093459,0.348677484
8381,0.22362315,0.169930027,0.04933797,0.113813484,0.191025783,0.398020693,0.07876555,0.78879804,0.563582298,0.358741378,0.206133728,0.301884971,0.225773643,0.226274541,0.403017063,0.141039372,0.51745442,0.33922128,0.264887967,0.438936795,0.275210615,0.339993411
8382,0.224918781,0.169031,0.049952363,0.113665257,0.190759611,0.396732864,0.078591267,0.857684034,0.563327669,0.363297743,0.221621828,0.293511297,0.21561283,0.226118348,0.410584566,0.14152529,0.517186615,0.30366386,0.257201427,0.439221831,0.334522188,0.341055857
8383,0.226337734,0.169930027,0.049833161,0.113691588,0.189570167,0.395810913,0.079102917,0.8141755,0.562973201,0.384800632,0.231932492,0.285137618,0.190541092,0.228899964,0.408936922,0.141530092,0.513055753,0.439105641,0.25201373,0.43786547,0.374042605,0.340327618
8384,0.228457641,0.169445618,0.049703407,0.113654939,0.189873146,0.395379673,0.080010637,0.91974878,0.56262516,0.473969535,0.25372044,0.293185081,0.18925355,0.231652879,0.416693841,0.141307892,0.517220966,0.427337354,0.238300799,0.437725879,0.456128895,0.344268976
8385,0.230585512,0.169498957,0.050199094,0.113614984,0.191053463,0.394596961,0.081017365,0.784977365,0.562689284,0.30702228,0.275327503,0.296944689,0.188440864,0.231389608,0.423636714,0.14215389,0.519186033,0.372894544,0.229331468,0.437652078,0.538998608,0.34952868
8386,0.229528255,0.170800019,0.051715868,0.113545412,0.190986858,0.396436909,0.082707891,0.721231538,0.562852862,0.30688677,0.266930178,0.309205548,0.188190552,0.232385535,0.454242308,0.143439418,0.520694434,0.340671127,0.225689459,0.437681105,0.507449305,0.350626961
8387,0.227371435,0.171532717,0.052003623,0.113560669,0.191611797,0.399925292,0.084295119,0.737132044,0.563038312,0.288824813,0.24533351,0.276669672,0.187267165,0.230671847,0.401273228,0.14525441,0.520391894,0.352598053,0.231868479,0.43793873,0.4248573,0.351917567
8388,0.225619438,0.171532717,0.05319402,0.113537749,0.191262566,0.40140664,0.084507705,0.797013893,0.562868175,0.334749044,0.22738988,0.264254519,0.187261211,0.232836174,0.385070546,0.146303049,0.520131144,0.26726336,0.239154564,0.438390299,0.35718471,0.350853634
8389,0.223765367,0.171532717,0.055645135,0.113394746,0.191589982,0.399883763,0.083846354,0.749387156,0.562453927,0.392111715,0.205837211,0.262557584,0.187404067,0.231305768,0.375285923,0.151499351,0.519865904,0.296428479,0.264987255,0.439959667,0.274734106,0.348666892
8390,0.223884177,0.170800019,0.058589695,0.113486221,0.192590983,0.398435196,0.081573424,0.700171503,0.562207175,0.323943052,0.207051187,0.273984333,0.187404067,0.230391111,0.375183571,0.158414176,0.52037575,0.266360291,0.272071746,0.440534376,0.279226561,0.354196784
8391,0.223415188,0.16933386,0.055364932,0.113759204,0.191790605,0.398668058,0.081999852,0.580375793,0.562048561,0.293273453,0.208329371,0.287303849,0.187197857,0.226588751,0.371496921,0.155854275,0.521304257,0.213660396,0.280302553,0.44213405,0.284472838,0.386208931
8392,0.223972287,0.169909504,0.053202192,0.113705988,0.190628568,0.39440202,0.081807688,0.57231408,0.562013647,0.263023259,0.20726834,0.308117199,0.18757414,0.225736196,0.381179347,0.152173958,0.523071671,0.128510813,0.291765543,0.442676914,0.284712028,0.352147334
8393,0.224824488,0.169031,0.054978316,0.113135588,0.193680865,0.394851692,0.080875595,0.418199123,0.561715009,0.265023528,0.207155163,0.393028337,0.187182378,0.225592891,0.402842664,0.144062382,0.524675323,0.123354353,0.301212712,0.442586584,0.280573501,0.37038191
8394,0.225885403,0.169930027,0.055397342,0.113145356,0.192401628,0.394859765,0.080234197,0.433999015,0.561619362,0.247907424,0.205561576,0.38743469,0.187518205,0.22553807,0.359646432,0.143078444,0.527986306,0.098157476,0.305944687,0.442117731,0.274722697,0.397141791
8395,0.227840651,0.169492645,0.053387519,0.113155466,0.193640263,0.394011464,0.080934043,0.576655637,0.561806256,0.234458625,0.205229997,0.327339097,0.187504252,0.225468133,0.404653164,0.143413669,0.522974602,0.191383021,0.313088981,0.439972257,0.272843639,0.392974777
8396,0.227966097,0.169505914,0.052896557,0.113163222,0.194288557,0.393157523,0.081018309,0.661908948,0.562023727,0.238438027,0.205230171,0.356364921,0.18758733,0.224799449,0.393356404,0.144151483,0.527466722,0.179614543,0.289224522,0.442365356,0.273271235,0.381882124
8397,0.227725136,0.169930027,0.052425286,0.112984283,0.191215276,0.393167744,0.080084691,0.666939368,0.562189276,0.239158653,0.204776436,0.386010858,0.187834401,0.224679683,0.38090727,0.147933798,0.530540203,0.127529507,0.263829433,0.444160125,0.271814372,0.387732966
8398,0.228991146,0.169930319,0.052134325,0.113016103,0.191504926,0.393478744,0.079884099,0.676635109,0.562665756,0.233541385,0.204570468,0.421028006,0.187742802,0.225149605,0.384437805,0.15419945,0.54005539,0.1216842,0.240988853,0.444649577,0.27092674,0.418888559
8399,0.225422307,0.171042284,0.052988259,0.112885849,0.191737274,0.393698404,0.079278375,0.932766916,0.562610078,0.222729403,0.204344292,0.403928718,0.187542438,0.226298079,0.357016018,0.156119274,0.55191869,0.082394951,0.230885729,0.447017642,0.270762463,0.405372188
8400,0.224748631,0.17294162,0.056125402,0.112936819,0.192005503,0.393153528,0.078923747,0.928263543,0.562615487,0.213200053,0.204212477,0.373779309,0.187415655,0.229146691,0.352240977,0.148893622,0.560839977,0.107236369,0.23264604,0.449053331,0.270571596,0.591359534
8401,0.224091029,0.171713614,0.059552121,0.112984658,0.192566954,0.393034008,0.079046153,0.957517373,0.562102209,0.209048909,0.20434977,0.349099196,0.187656294,0.235402349,0.345919221,0.145609357,0.567424585,0.149906891,0.229684987,0.451470088,0.270909311,0.45404155
8402,0.224213448,0.169491431,0.058728113,0.112976233,0.193913026,0.392253105,0.078928103,0.824744166,0.561927044,0.20690255,0.203629562,0.35378644,0.187597631,0.240787857,0.384569573,0.146570945,0.572575711,0.129261026,0.247139344,0.45125797,0.27051392,0.41457955
8403,0.224891238,0.169909504,0.052892834,0.113000774,0.19237514,0.391148278,0.078334885,0.822093976,0.561270713,0.2045138,0.203522285,0.364460316,0.187156704,0.264491012,0.350623286,0.14885288,0.574451601,0.121693478,0.274064834,0.448895645,0.270712227,0.408383283
8404,0.224823815,0.169048796,0.051075051,0.112826947,0.193722772,0.391700242,0.078140796,0.865492686,0.560867855,0.208513021,0.204383658,0.469084771,0.187904475,0.2701875,0.348991678,0.147056619,0.581501546,0.105230139,0.272681551,0.44804569,0.271517246,0.43860306
8405,0.224357042,0.169048796,0.050717987,0.112732226,0.193609786,0.391647003,0.07804432,0.877241338,0.560831767,0.206944836,0.204970198,0.502597182,0.187966416,0.280095586,0.347771123,0.146129649,0.590820909,0.139216903,0.265800012,0.448293748,0.27391449,0.417400889
8406,0.224988558,0.169048796,0.050782125,0.112806421,0.191208425,0.391029328,0.078086128,0.907120579,0.56072791,0.202560282,0.214965757,0.436139219,0.18800714,0.277999406,0.345101938,0.145902841,0.596888137,0.145361998,0.269513632,0.447147824,0.312059258,0.418719209
8407,0.224737862,0.169048796,0.050440614,0.112645326,0.190582142,0.390796999,0.07848665,0.919540999,0.560517482,0.202809255,0.222410411,0.64524949,0.187956967,0.257343339,0.346521043,0.149099828,0.583626028,0.148917495,0.304768021,0.445215593,0.340466014,0.402011516
8408,0.225632147,0.169048796,0.050687819,0.11252361,0.191209552,0.389207596,0.079407066,0.93369593,0.560289231,0.203391021,0.235219601,0.853297518,0.18804219,0.278020374,0.352819035,0.14789854,0.58030567,0.136721977,0.285027054,0.442900124,0.389499977,0.377329519
8409,0.229057736,0.169048796,0.050699111,0.112487106,0.193302261,0.389594191,0.07997706,0.902537812,0.560422424,0.201216122,0.267784838,0.833669591,0.187965569,0.291582921,0.367882137,0.153156937,0.570246216,0.155312793,0.264848965,0.440946444,0.514667139,0.363220271
8410,0.227965526,0.170514956,0.050227399,0.112575207,0.196505535,0.389618766,0.082158995,0.929586268,0.560167326,0.200941263,0.259077106,0.889340225,0.188268156,0.283360227,0.371959422,0.161161552,0.556257207,0.20648927,0.262171352,0.436560664,0.481348313,0.365202877
8411,0.225960594,0.171367408,0.050201602,0.112632358,0.19292986,0.390498377,0.08137557,0.843993499,0.559561136,0.204790635,0.24145664,0.474875265,0.18818338,0.267512103,0.39740123,0.168008279,0.550656969,0.154717531,0.272026913,0.436464087,0.414320309,0.351676806
8412,0.223578974,0.171550514,0.050093228,0.112656974,0.191380187,0.390725593,0.080431308,0.506139129,0.559608283,0.225247763,0.215919742,0.41168482,0.188683019,0.250099456,0.413218915,0.171488326,0.541690878,0.10429449,0.28422983,0.435912214,0.316486821,0.353736628
8413,0.223304518,0.171367408,0.049992621,0.112601531,0.192837065,0.390768313,0.07949034,0.48848988,0.559350984,0.233118459,0.20534596,0.43732314,0.188748746,0.238848337,0.379320198,0.168659841,0.530378848,0.098364194,0.27799583,0.435861745,0.276416436,0.368689986
8414,0.223574742,0.17207805,0.048241059,0.1125724,0.191492423,0.389884081,0.078273335,0.484863905,0.559881948,0.229915409,0.206056469,0.465892606,0.188714421,0.23075179,0.373776226,0.167360886,0.52440057,0.081726438,0.277606837,0.435973141,0.281694289,0.392784442
