time,BE,BG,CH,CZ,DE,ES,FI,FR,HU,NL,RO,SE,SI,SK,UK
1442,0.8166750799259634,1.0,0.9320816825234257,0.8103465346534653,0.8736255775823398,0.9299424434148396,1.0,0.737014818799872,0.8726270457800984,0.9994845360824742,1.0,0.9912182622874447,0.999425287356322,0.9792783505154639,0.6584843639391582
1443,0.8168012788154132,1.0,0.9322163626581059,0.8105940594059406,0.873320651637999,0.9299705451430957,1.0,0.727719752694695,0.8773086579749529,0.9996134020618557,1.0,0.9912648497554158,0.999425287356322,0.9706185567010308,0.6560936478114306
1444,0.8168854114083797,1.0,0.9318364592660471,0.8111881188118811,0.8706316675308836,0.9300812634287627,1.0,0.7207416056642767,0.8768580400863646,1.0,1.0,0.9912648497554158,0.999425287356322,0.9616494845360825,0.6554231117704756
1445,0.8170116102978294,1.0,0.931785210540028,0.8162871287128712,0.8724411924027065,0.9299952696166356,1.0,0.7201525271184659,0.8762756065237248,1.0,1.0,0.9912648497554158,0.999425287356322,0.9538144329896907,0.6578595802539269
1446,0.8170536765943127,1.0,0.9316585760760085,0.8173762376237624,0.869943533446721,0.9299705451430957,1.0,0.7247792899036083,0.8762776157813793,1.0,1.0,0.9912415560214303,0.999425287356322,0.9444329896907216,0.6585618606079336
1447,0.8202927814235235,1.0,0.9321570682614263,0.8184158415841584,0.8735783063527431,0.9298283478744562,1.0,0.7321720746580513,0.8758281699597562,1.0,1.0,0.9912182622874447,0.9991379310344828,0.9418556701030928,0.655125989378346
1448,0.8227326266195525,1.0,0.9327389918555052,0.8192574257425743,0.8809823540222503,0.9299160303139414,1.0,0.7392809342185988,0.8738402188081587,1.0,1.0,0.9912648497554158,0.9991379310344828,0.9417525773195876,0.6548475284504512
1449,0.8226064277301026,1.0,0.9330435095095634,0.8202475247524752,0.8819737721537724,0.9293995886874882,1.0,0.7421164559238638,0.875032922523862,1.0,1.0,0.9911949685534591,0.999425287356322,0.941958762886598,0.6549953783405382
1450,0.8221436984687869,1.0,0.932227383030822,0.821089108910891,0.8796037126367992,0.9290674338304875,1.0,0.7422135638286683,0.8749542684585896,0.9996134020618557,1.0,0.9911017936175168,0.999425287356322,0.9405154639175258,0.6564779285462314
1451,0.8221857647652702,1.0,0.9315268706433841,0.8217821782178218,0.873967691050589,0.9289567155448205,1.0,0.741474847469397,0.8751132509705133,0.9994845360824742,1.0,0.9911250873515025,0.999425287356322,0.9425773195876289,0.6570619818711609
1452,0.8221436984687869,1.0,0.9201222622509311,0.8216831683168317,0.8670095351226796,0.9260639261617811,1.0,0.7388072095103098,0.876119805336421,0.9994845360824742,1.0,0.9911949685534591,0.999425287356322,0.9431958762886599,0.6572655818833245
1453,0.822017499579337,1.0,0.9304142721812451,0.8211881188118811,0.8586001609543358,0.9201676291100356,1.0,0.7376909481770342,0.8755630316684122,0.9994845360824742,1.0,0.9911949685534591,0.999425287356322,0.941958762886598,0.6585180007235351
1454,0.8218913006898874,1.0,0.9302122519792249,0.820940594059406,0.8613294788461145,0.9142083740923443,1.0,0.7378282534022185,0.8756416857336845,0.9996134020618557,1.0,0.9911250873515025,0.999425287356322,0.941340206185567,0.6608118809046499
1455,0.8217651018004375,1.0,0.9295629883178058,0.8206930693069306,0.8715981557796123,0.9085054118836761,1.0,0.73726487093203,0.8760109705467943,1.0,1.0,0.9910552061495459,0.9997126436781609,0.9408247422680412,0.6625600160064236
1456,0.8217651018004375,1.0,0.9295549426471453,0.8200990099009899,0.8898916700160576,0.9032222869714939,1.0,0.7479601705407505,0.876487080891876,1.0,1.0,0.9906126252038202,0.9997126436781609,0.9396907216494845,0.6620737676901449
1457,0.8217651018004375,1.0,0.9294363538537864,0.8199504950495049,0.8972684462374682,0.9000748934067897,1.0,0.7546647973856151,0.8763815948650071,1.0,1.0,0.9902166317260657,1.0,0.9389690721649485,0.6566793193605763
1458,0.8218913006898874,1.0,0.9296303283851459,0.8203960396039603,0.8973769724735832,0.9000051809314111,1.0,0.7599511419917377,0.8764347564737862,0.9998711340206186,1.0,0.9907989750757047,0.999425287356322,0.9393814432989691,0.6554618879278066
1459,0.8218071680969208,1.0,0.9303227951019235,0.8208415841584159,0.8967452502713105,0.9005699878144195,1.0,0.7645635656264179,0.8769648656183364,1.0,1.0,0.9910086186815746,0.9997126436781609,0.9397938144329897,0.6586687067798855
1460,0.8219333669863707,1.0,0.9309047186960024,0.8207920792079207,0.8956046108827866,0.9008970767893457,0.9835370237239396,0.7637167044959821,0.8759849757758873,1.0,1.0,0.9910086186815746,0.9997126436781609,0.9396907216494845,0.6609185887882545
1461,0.8220174995793371,1.0,0.9314946879607419,0.8208415841584159,0.8961119672608554,0.9010325195485522,0.9712437095614666,0.764671212757771,0.8760642995937113,1.0,1.0,0.9910319124155602,0.9997126436781609,0.9387628865979382,0.6646071037974449
1462,0.822017499579337,1.0,0.9317992056148,0.820891089108911,0.8939386406013631,0.9010606212768086,0.96980589503954,0.7629074296255872,0.876673062803534,1.0,1.0,0.9910552061495459,1.0,0.9391752577319588,0.6676878874647784
1463,0.8221016321723036,1.0,0.9322223120622171,0.8208910891089107,0.8939823954996028,0.9011432378342192,0.973040977713875,0.75464467136556,0.8770975184830775,0.9996134020618557,1.0,0.9911017936175168,0.9997126436781609,0.9389690721649485,0.6688647961452083
1464,0.8219754332828538,1.0,0.9322384034035383,0.820940594059406,0.8907552908121072,0.9012539561198862,0.973687994248742,0.7398022232781295,0.865593414480079,0.9996134020618557,1.0,0.9911716748194734,0.9997126436781609,0.9400000000000001,0.6655070597713156
1465,0.8218913006898874,1.0,0.9329147787789946,0.8211386138613861,0.8814347417286539,0.9013348840499387,0.974335010783609,0.726618016868699,0.8556567864840394,0.9994845360824742,1.0,0.9911716748194734,1.0,0.940618556701031,0.6648104937050628
1466,0.8219333669863705,1.0,0.9329228244496551,0.820990099009901,0.8617106271928094,0.9013612971508366,0.9751258087706685,0.7184809740917306,0.8521963261170871,0.9994845360824742,1.0,0.9911716748194734,1.0,0.9412371134020618,0.668791350671614
1467,0.8219754332828538,1.0,0.9332434334450344,0.8214356435643564,0.8529706169609952,0.901391087506451,0.9758447160316319,0.7151637127863568,0.8512691271718562,0.9994845360824742,1.0,0.9911483810854879,0.9997126436781609,0.9362886597938145,0.6717576550573078
1468,0.8221436984687869,1.0,0.9333107735123743,0.8212871287128714,0.8478613843279496,0.9014191892347074,0.9765636232925953,0.7112320841601841,0.8538091701011539,1.0,1.0,0.9910086186815746,1.0,0.9259793814432988,0.6683278462765394
1469,0.8223119636547199,1.0,0.9334132709644123,0.8215346534653465,0.8438386984962205,0.9014175006073492,0.9771387491013659,0.7169020610521969,0.853492178103281,1.0,1.0,0.9909620312136035,1.0,0.9188659793814432,0.6656037620447923
1470,0.8222698973582366,1.0,0.9328876670649573,0.8218811881188118,0.8367189465692618,0.9012539561198862,0.9779295470884255,0.7214779411990554,0.8534921623018545,1.0,1.0,0.9910319124155602,0.9997126436781609,0.9186597938144331,0.6675202109347023
1471,0.8223119636547198,1.0,0.9208689523957829,0.8221287128712872,0.8329404024670144,0.901875571396241,0.9742813371777975,0.7216404644765577,0.8539649144603043,0.9998711340206186,1.0,0.9910784998835312,0.9997126436781609,0.9196907216494846,0.671591905945678
1472,0.8221436984687869,1.0,0.9331841390483548,0.8224752475247525,0.8337164811509412,0.9042872541442071,0.9753584630102402,0.7259242703194942,0.8541487828818752,1.0,1.0,0.9853363169240985,0.9997126436781609,0.9204123711340205,0.6749638570601786
1473,0.8213865051320881,1.0,0.9335881794523953,0.8228217821782178,0.8277321607215988,0.9084215854525978,0.9797996322611819,0.7308626175735357,0.8548583660296842,1.0,1.0,0.976014125593218,0.9997126436781609,0.9208247422680411,0.6750110785528873
1474,0.8213865051320882,1.0,0.9332917074689977,0.8228217821782178,0.8251640324903017,0.914577552568083,0.9806613946800862,0.7286677482761285,0.8549378414842197,0.9997422680412371,1.0,0.9708552587107396,0.9997126436781609,0.9200000000000002,0.6751148732467025
1475,0.8215968366145046,1.0,0.932227383030822,0.8225247524752476,0.8290315740826563,0.9218559001864616,0.9813803019410496,0.7271525832061896,0.8541499075445612,0.9994845360824742,1.0,0.9702193042135384,1.0,0.9196907216494845,0.6748423157344174
1476,0.8214285714285715,1.0,0.9311037641959669,0.8222277227722772,0.8287937055905358,0.925679423856675,0.9820273184759166,0.72529252948432,0.8536234030319129,0.9994845360824742,1.0,0.9774088497614809,1.0,0.9201030927835051,0.6725314415193269
1477,0.821344438835605,1.0,0.9304786375465296,0.8219306930693069,0.8226753972089135,0.9289144998608645,0.9826743350107836,0.7203084468602116,0.8538862287921791,0.9994845360824742,1.0,0.9818259135764291,1.0,0.9182474226804123,0.6718524478463963
1478,0.821007908463739,1.0,0.9300474854284518,0.8220792079207921,0.8277925981432471,0.9328504304441031,0.9833213515456507,0.7183319252897068,0.854045865255228,0.9996134020618557,1.0,0.983189638623695,1.0,0.9169072164948453,0.6687221084094255
1479,0.8210920410567054,1.0,0.9291339324662775,0.8219306930693069,0.8321562341447521,0.9365053437447788,0.9841121495327103,0.7210897780162503,0.8541516703569462,0.9998711340206186,1.0,0.978072417323269,1.0,0.9162886597938144,0.6708307805248168
1480,0.8207555106848393,1.0,0.9292012725336175,0.8224257425742575,0.8438002158626621,0.9402990770593777,0.9846872753414809,0.7258014188464714,0.8543892911327159,0.9998711340206186,1.0,0.9731536781029728,1.0,0.9142268041237113,0.6726581880033244
1481,0.820713444388356,1.0,0.9293711100529956,0.822970297029703,0.8637709724793092,0.9442035286596433,0.9854780733285405,0.7310307026470231,0.8542568215075393,1.0,1.0,0.9698130456347058,1.0,0.9149484536082475,0.6742960395783063
1482,0.8212182399461552,1.0,0.9294464957909963,0.8236138613861386,0.8711827754802905,0.9474088143082184,0.986196980589504,0.734452103342547,0.853861478717817,1.0,1.0,0.9698300935147957,0.9997126436781609,0.9145360824742269,0.6788704743449304
1483,0.8213865051320882,1.0,0.9302927086858306,0.8244554455445545,0.8648429837796012,0.9507742671895401,0.9869158878504672,0.7403034188397088,0.8515572053208983,1.0,1.0,0.9705044697959929,1.0,0.9146391752577319,0.679366967499529
1484,0.8212182399461552,1.0,0.931392190508704,0.8251980198019802,0.8507232911259962,0.9536091644887085,0.987491013659238,0.740987342164874,0.8517169934206587,1.0,1.0,0.9711844125632372,1.0,0.9148453608247422,0.6799448487841613
1485,0.8210920410567054,1.0,0.9312736017153449,0.8256930693069308,0.8458985608854596,0.9559697096622367,0.9883537023723938,0.7388740130089964,0.8522979200400576,1.0,1.0,0.9714692451549822,1.0,0.9149484536082475,0.6790551056049464
1486,0.8211341073531887,1.0,0.9320685658841603,0.8260396039603961,0.8552037590955125,0.9564210259416954,0.9889288281811647,0.7377367129718618,0.851633850128516,1.0,1.0,0.9715099264529823,1.0,0.9156701030927836,0.6766748935868229
1487,0.8211341073531886,1.0,0.9317881852420837,0.826881188118812,0.8535424988126197,0.9563052417739538,0.9896477354421279,0.7349882854607535,0.8541057488039318,0.9997422680412371,1.0,0.9717484017252381,1.0,0.9161855670103092,0.6769799630658644
1488,0.8199562510516575,1.0,0.9320334084994624,0.8271782178217821,0.8410892086700393,0.9561928348609288,0.990079079798706,0.733027446255223,0.8630742630527047,1.0,1.0,0.9722015895007761,1.0,0.9172164948453609,0.6808815891903581
1489,0.8202507151270402,1.0,0.9323459718241811,0.8274257425742574,0.8379487059982239,0.9563052417739538,0.9903666427030913,0.7294697201274216,0.8770863685933813,1.0,1.0,0.9722248832347615,1.0,0.9171134020618557,0.678387805709127
1490,0.8211761736496719,1.0,0.9324565149468796,0.8281188118811882,0.8328497393296294,0.9564159600596207,0.9909417685118619,0.7233087405141605,0.8744688652968552,0.9996134020618557,1.0,0.9722481309390508,1.0,0.9181443298969072,0.6790791032358429
1491,0.8212603062426385,1.0,0.9326263524662576,0.8287623762376237,0.832283307987808,0.9566076062753401,0.9910136592379584,0.71862844066759,0.8659865329505697,0.9996134020618557,1.0,0.9723235040437116,1.0,0.9190721649484537,0.6801817427006452
1492,0.8211761736496719,1.0,0.9326424438075787,0.8292079207920793,0.8460723172969431,0.9566638097318526,0.9916606757728254,0.7233476658589225,0.8757772687658386,0.9997422680412371,1.0,0.9727884120997992,1.0,0.9190721649484537,0.6801967707375742
1493,0.8212182399461552,1.0,0.9324565149468796,0.8297524752475247,0.8737452001555577,0.9570291321991844,0.9916606757728254,0.7342480839254055,0.8865648475350175,1.0,1.0,0.9727069487063817,0.9997126436781609,0.9183505154639174,0.6808802581787544
1494,0.8216389029109878,1.0,0.9322193373601616,0.8300495049504951,0.8805255717409357,0.957255634652593,0.9923795830337887,0.7448661807055598,0.8853934503223602,1.0,1.0,0.9727302424403673,0.9997126436781609,0.919278350515464,0.681959736672554
1495,0.8219333669863705,1.0,0.932211291689501,0.8309405940594059,0.879462739286366,0.9573433170920783,0.9923795830337887,0.748631719463506,0.8849158330340376,1.0,1.0,0.9725617404294606,0.9997126436781609,0.918041237113402,0.6849254575829018
1496,0.8219333669863705,1.0,0.9314163275206855,0.831039603960396,0.8739457885407512,0.9573169039911802,0.9930265995686556,0.7548080298932854,0.8844648802691735,1.0,1.0,0.9731138251921265,0.9997126436781609,0.9188659793814432,0.6847677278980019
1497,0.8222278310617533,1.0,0.9308907236212306,0.8307920792079209,0.8781927060505647,0.957315215363822,0.993098490294752,0.7571883376458246,0.8844653825835872,1.0,1.0,0.9734975547710001,1.0,0.9191752577319589,0.6843523119283049
1498,0.8222278310617535,1.0,0.9308585409385884,0.8303465346534653,0.8767450356245945,0.9573978319212326,0.9936736161035226,0.7569436578554909,0.8909556615438967,0.9994845360824742,1.0,0.9654548282514158,0.9994252873563217,0.919381443298969,0.6842324707057449
1499,0.8218071680969208,1.0,0.9305730893279069,0.8297524752475247,0.8780267514343795,0.9571499822490008,0.9936736161035226,0.7574695449210398,0.8819999815818049,0.9996134020618557,1.0,0.9608885778473416,0.9994252873563217,0.9183505154639174,0.6700489657238882
1500,0.8212603062426385,1.0,0.9300153027458096,0.8285643564356435,0.8742376460006269,0.9572904908902821,0.994392523364486,0.7572757157631101,0.8780519158690332,0.9996134020618557,1.0,0.9607662598718699,0.9994252873563217,0.9164948453608247,0.6868792878715654
1501,0.8208817095742891,1.0,0.9288323895142752,0.8279702970297029,0.8687202121489574,0.9573714188203345,0.9944644140905823,0.7544989888593985,0.8804364861097508,0.9993556701030928,1.0,0.9354623811352283,0.9994252873563217,0.9154639175257732,0.6828962537437292
1502,0.821680969207471,1.0,0.9283499886701783,0.8278217821782178,0.8711582558943878,0.9573118381091055,0.9951114306254493,0.7542137483270797,0.8857618979447807,0.9994845360824742,1.0,0.9325914377444262,0.9994252873563217,0.9148453608247422,0.6850193631483117
1503,0.8218071680969208,1.0,0.9284414657495,0.8274257425742574,0.8682992035158982,0.9571134373839533,0.9951833213515456,0.752833818424603,0.8904795511988152,0.9996134020618557,1.0,0.932780112011675,0.9994252873563217,0.9142268041237113,0.6866827853357037
1504,0.822017499579337,1.0,0.9287972321295772,0.8273762376237623,0.8719765915526301,0.9571662635857493,0.9957584471603163,0.7533591763606842,0.8939780036518258,0.9994845360824742,1.0,0.933384123478486,0.9994252873563217,0.913917525773196,0.6878841849135549
1505,0.8218913006898874,1.0,0.9290937041129748,0.8279702970297029,0.8738264780145732,0.9570555453000825,0.9959022286125091,0.7549355459652058,0.8929454545150112,0.9996134020618557,1.0,0.9343748127141748,0.9994252873563217,0.9130927835051545,0.6917281359987366
1506,0.8219754332828538,1.0,0.9293550187116745,0.8287623762376237,0.8689058836997783,0.9570027190982863,0.9964773544212797,0.7564655519552095,0.8950633795211436,0.9998711340206186,1.0,0.9365253521896488,0.9994252873563217,0.9124742268041237,0.6923145865344739
1507,0.8221857647652702,1.0,0.9304705918758691,0.8296534653465347,0.8666749794403146,0.9571977425687221,0.9965492451473761,0.7559415609799385,0.8997548705661333,0.9998711340206186,1.0,0.9401414105372489,0.9994252873563217,0.9138144329896907,0.6919341427820874
1508,0.8225643614336194,1.0,0.9305972263398885,0.8301485148514851,0.8686399002507788,0.957171329467824,0.9972681524083393,0.7555564197716736,0.9001506524645638,0.9996134020618557,1.0,0.9439883009424233,0.9994252873563217,0.9141237113402063,0.69191279961584
1509,0.8225643614336194,1.0,0.9308936983232862,0.8303465346534653,0.8762085674191653,0.9573118381091057,0.9972681524083393,0.7551148537456468,0.9029853382794559,0.9996134020618557,1.0,0.9447161010376159,0.9994252873563217,0.914742268041237,0.6919097128692537
1510,0.8226905603230692,1.0,0.9313248504413639,0.8301980198019802,0.8798673032280144,0.957255634652593,0.9979870596693026,0.7542569438757019,0.9055292259083728,0.9994845360824742,1.0,0.9468106513205174,0.9994252873563217,0.9154639175257732,0.6917903042115924
1511,0.8226064277301027,1.0,0.9320524745428391,0.8305940594059406,0.8780506233253014,0.9573646643109017,0.9979151689432063,0.7530632071476564,0.9054239073196418,0.9993556701030928,1.0,0.9470024930951061,0.9994252873563217,0.9154639175257732,0.6925548859489614
1512,0.8224381625441697,1.0,0.9318152969561211,0.8306930693069307,0.8753974880602945,0.9573944546665162,0.9985621854780733,0.7536699431309716,0.9054239073196418,0.9996134020618557,1.0,0.9475779176214539,0.9994252873563217,0.9165979381443299,0.6885647348315607
1513,0.8224381625441697,1.0,0.9317399112181205,0.830990099009901,0.8701384921501368,0.9576175798652082,0.9986340762041696,0.7509825265704944,0.8991182707658872,0.9994845360824742,1.0,0.9476593810148713,0.9994252873563217,0.91659793814433,0.6877868300617143
1514,0.822480228840653,1.0,0.931985134475499,0.8313366336633663,0.8619185495246752,0.9575630650360539,0.9992810927390365,0.7457357670432408,0.9025898912573014,0.9994845360824742,1.0,0.9476535669042928,0.9994252873563217,0.9171134020618557,0.6867333258580917
1515,0.8224381625441697,1.0,0.9317399112181205,0.8315346534653465,0.8499317453209111,0.9492185403712947,0.999352983465133,0.7357663138164661,0.8912758032635366,0.9994845360824742,1.0,0.947874608582838,0.9994252873563217,0.9171134020618557,0.6873343105135021
1516,0.8223540299512031,1.0,0.931985134475499,0.8316336633663367,0.8657599363589865,0.9545544914852728,0.9999281092739036,0.7367563542835134,0.8792191271282433,0.9994845360824742,1.0,0.9482347134818264,0.9994252873563217,0.9177319587628865,0.6898147486639623
1517,0.8222278310617535,1.0,0.9319338857494801,0.8319306930693069,0.8751886060580458,0.9575911667643101,1.0,0.7441884907836358,0.8797757333581142,0.9994845360824742,1.0,0.9482112816587518,0.9994252873563217,0.9173195876288659,0.6914432823166247
1518,0.8225222951371362,1.0,0.9319097487374985,0.8324752475247525,0.8754762270628088,0.9574276222768472,1.0,0.7517341087773003,0.8802265186848404,0.9993556701030928,1.0,0.9481589261098986,0.9988505747126437,0.9176288659793814,0.6915954776098225
1519,0.8226484940265859,1.0,0.9319177944081589,0.8329207920792079,0.873465704181962,0.9572078743328717,1.0,0.7552832748808742,0.8802266861229782,0.9994845360824742,1.0,0.948118005925392,0.9985632183908046,0.9173195876288659,0.6920366335683283
1520,0.822985024398452,1.0,0.932154971994877,0.832871287128713,0.8745273101751689,0.9571499822490008,1.0,0.7582597122810768,0.8806506394881082,0.9994845360824742,1.0,0.9481876569788668,0.9991379310344828,0.9185567010309278,0.6920320797738446
1521,0.8230270906949353,1.0,0.9322816064588967,0.8332178217821783,0.8735992239906644,0.9572044970781551,1.0,0.7596688537437368,0.8804928290431496,0.9996134020618557,1.0,0.9481701773554597,0.9991379310344828,0.9183505154639174,0.6919924985388258
1522,0.8226064277301027,1.0,0.9320956775981977,0.8329702970297029,0.8749252296554484,0.9499840415436474,1.0,0.7596330964648705,0.8802281930662194,0.9992268041237113,1.0,0.9483448617145157,0.9991379310344828,0.918041237113402,0.6892530718550052
1523,0.8225222951371362,1.0,0.9314082818500251,0.832871287128713,0.8739778398436698,0.9497047128884427,1.0,0.7606812838725132,0.8807046382875766,0.9989690721649485,1.0,0.9482400585574163,0.999425287356322,0.9170103092783506,0.6918287913400601
1524,0.8219754332828538,1.0,0.9310093124145895,0.8329702970297029,0.8734539294531072,0.9563648224851831,1.0,0.7600151248431937,0.8818701751654079,0.9989690721649485,1.0,0.948216764823431,0.9997126436781609,0.9173195876288659,0.6935855713493526
1525,0.821680969207471,1.0,0.9305590942531351,0.8327722772277226,0.8741893316457586,0.9570392639633338,1.0,0.7606226785251204,0.8870647759552137,0.998840206185567,1.0,0.948245872667995,0.9997126436781609,0.916701030927835,0.6938786106217174
1526,0.8217651018004375,1.0,0.9297209270289614,0.8323762376237624,0.8780686418476293,0.9571499822490008,1.0,0.7585679190971885,0.8931327759317723,0.9989690721649485,1.0,0.948216764823431,0.9997126436781609,0.91659793814433,0.6939840119283551
1527,0.8218492343934041,1.0,0.9294676581009222,0.8323762376237624,0.8802083554217692,0.9571763953498988,1.0,0.7585233013518019,0.9050816219062664,0.9989690721649485,1.0,0.9481177757769101,1.0,0.9171134020618557,0.6909324523857948
1528,0.8221016321723036,1.0,0.9296535869616213,0.8324752475247525,0.8792728235214622,0.9571747067225406,1.0,0.7606530712055204,0.9050552922590838,0.9985824742268041,1.0,0.9481177757769101,1.0,0.9170103092783505,0.6913106595653594
1529,0.8221436984687869,1.0,0.9298234244809993,0.8319801980198018,0.8846207207966532,0.9570904015377717,1.0,0.7624803462602587,0.90492364402317,0.9989690721649485,1.0,0.9481235898874886,1.0,0.9162886597938144,0.6930013879823139
1530,0.8221436984687869,1.0,0.9300686477383779,0.8323267326732673,0.8857432439598224,0.9570904015377717,1.0,0.7630113687208755,0.9049499736703528,0.9989690721649485,1.0,0.9481585118426313,1.0,0.9169072164948453,0.6963570316117351
1531,0.8219754332828538,1.0,0.9305510485824746,0.8326237623762376,0.8853876148354296,0.9570904015377717,1.0,0.7636937748640841,0.9050026329647182,0.9989690721649485,1.0,0.9482807946231377,1.0,0.9164948453608247,0.6992952053947172
1532,0.8221016321723036,1.0,0.9308555662365328,0.8327227722772277,0.8856798326683943,0.957065677064232,1.0,0.7633362376948684,0.9053712480252765,0.9993556701030928,1.0,0.9483273820911087,1.0,0.9170103092783505,0.7016084678979742
1533,0.8222278310617535,1.0,0.9315238959413283,0.8331683168316832,0.8863772152776959,0.9572904908902823,1.0,0.7622721309754945,0.9054765666140074,0.9993556701030928,1.0,0.948432185248208,1.0,0.9164948453608247,0.7029213803385587
1534,0.8223540299512031,1.0,0.9321168399081236,0.8331683168316832,0.8874234629921617,0.9573433170920783,1.0,0.7533430319753454,0.9052922590837282,0.9993556701030928,1.0,0.9484904009373363,1.0,0.9172164948453609,0.703682888128567
1535,0.8223119636547199,1.0,0.9338274533056626,0.8333663366336633,0.8864828033655334,0.9574821371060015,1.0,0.7518391763379703,0.9052922590837283,0.9990979381443299,1.0,0.9484671072033507,1.0,0.9170103092783506,0.7047121748679204
1536,0.8221857647652702,1.0,0.9341832196857396,0.8334653465346534,0.8862514379396087,0.9573731074476928,1.0,0.750071960317045,0.8999473407056346,0.9992268041237113,1.0,0.9485952040944357,0.9997126436781609,0.9177319587628865,0.7050615508977999
1537,0.8220595658758203,1.0,0.9345389860658168,0.8334158415841584,0.8864658475613771,0.9576243343746412,1.0,0.748243871693486,0.8874407582938388,0.9990979381443299,1.0,0.9485660962498714,0.9997126436781609,0.9182474226804125,0.705202884247033
1538,0.8220174995793371,1.0,0.9345389860658168,0.8335148514851485,0.8884056233360191,0.9575715081728451,1.0,0.74727111749898,0.8819641916798314,0.9989690721649485,1.0,0.9485952040944357,0.9997126436781609,0.9194845360824742,0.7050679108145864
1539,0.8220174995793371,1.0,0.9348354580492142,0.8332673267326733,0.8888128033574019,0.9575715081728451,1.0,0.745878839521511,0.8818325434439178,0.9989690721649485,1.0,0.9485719103604501,0.9997126436781609,0.9194845360824744,0.7049411679028842
1540,0.8221016321723036,1.0,0.9347761636525348,0.8335148514851485,0.8895798456837072,0.9575434064445888,1.0,0.7461581352197324,0.8816745655608214,0.9989690721649485,1.0,0.9485952040944357,0.9997126436781609,0.9194845360824744,0.704353612537834
1541,0.8223960962476864,1.0,0.9346575748591757,0.8335148514851485,0.890002766202393,0.9574591012598199,1.0,0.7504878860196277,0.8815429173249079,0.9993556701030928,1.0,0.9485777244710286,0.9997126436781609,0.9181443298969072,0.704921170860043
1542,0.8224381625441697,1.0,0.9342425140824192,0.8336633663366337,0.8896106696504889,0.9574309995315635,1.0,0.7544890386442866,0.8817008952080043,0.9992268041237113,1.0,0.948536951113636,0.999425287356322,0.9179381443298968,0.7042302331973583
1543,0.8222698973582366,1.0,0.9341832196857396,0.8336633663366337,0.8894797435345037,0.9573219698732549,1.0,0.7570105465311162,0.8816482359136387,0.9990979381443299,1.0,0.948519471490229,0.999425287356322,0.9184536082474228,0.7030460002058547
1544,0.8220595658758203,1.0,0.9340646308923806,0.8327722772277226,0.8888960853784713,0.9573798619571259,1.0,0.758258159995897,0.8823064770932071,0.9990979381443299,1.0,0.948501991866822,0.999425287356322,0.9205154639175259,0.7020195000742337
1545,0.8218913006898874,1.0,0.9340646308923806,0.8326732673267326,0.8888757443945146,0.9574343767862802,1.0,0.7563247859651945,0.8835176408636125,0.9994845360824742,1.0,0.9486184605367498,0.999425287356322,0.9209278350515463,0.7013891944742253
1546,0.8218492343934041,1.0,0.9337681589089831,0.8323267326732673,0.8833980108085481,0.9572921795176406,1.0,0.7559949674367272,0.8827014218009479,0.9992268041237113,1.0,0.9484961777562436,0.9991379310344828,0.9208247422680411,0.7001651713115015
1547,0.8218071680969208,1.0,0.933412392528906,0.8316336633663367,0.8771773239265279,0.957235976061128,1.0,0.7567405733197797,0.8824907846234862,0.9990979381443299,1.0,0.9514719615958164,1.0,0.9189690721649484,0.7003549411650416
1548,0.8214706377250547,1.0,0.9328194485621107,0.8312871287128714,0.8743041141597772,0.9571814612319735,1.0,0.7557362293217171,0.8823064770932071,0.9989690721649485,1.0,0.958133969515686,0.9997126436781609,0.9203092783505156,0.7005620800988768
1549,0.8213023725391217,1.0,0.9324043877853543,0.830891089108911,0.8758949022039259,0.9571831498593317,1.0,0.756009536306812,0.8826750921537652,0.9989690721649485,1.0,0.9636371421385276,0.9997126436781609,0.9197938144329896,0.7015771475191646
1550,0.8213023725391217,1.0,0.924172808228545,0.8307920792079209,0.8833154502059962,0.9572427305705608,1.0,0.753873370955557,0.8825697735650342,0.9990979381443299,1.0,0.9637536108084553,0.9997126436781609,0.9191752577319589,0.7027041541171137
1551,0.8212603062426385,1.0,0.9216460683522645,0.8304455445544555,0.8848897140433285,0.9571072878113542,1.0,0.7547077534063613,0.8824381253291206,0.9989690721649485,1.0,0.9637245029638912,0.9997126436781609,0.9191752577319589,0.7033699339886818
1552,0.8212182399461552,1.0,0.9216299770109435,0.8300990099009902,0.8829730172649672,0.9571089764387123,1.0,0.7577690373619865,0.8824381253291206,0.9989690721649485,1.0,0.9639169279880535,1.0,0.9190721649484537,0.7044669976869938
1553,0.821007908463739,1.0,0.9217998145303214,0.8300000000000001,0.8791114879312618,0.9571106650660706,1.0,0.7606235757222082,0.8824644549763032,0.998840206185567,1.0,0.970200347470233,0.9997126436781609,0.9177319587628865,0.7051310802021644
1554,0.8210499747602221,1.0,0.9214118654676021,0.8304455445544555,0.8784687429665075,0.9570808747104561,1.0,0.7599762908700569,0.8822538177988415,0.998840206185567,1.0,0.972319890804562,0.999425287356322,0.9179381443298971,0.7058554542326201
1555,0.821007908463739,1.0,0.921395774126281,0.831039603960396,0.8761847268308767,0.9572213833517376,1.0,0.7608893731986529,0.8823328067403896,0.9989690721649485,1.0,0.972308262583405,0.999425287356322,0.9181443298969072,0.7060290655647373
1556,0.8210499747602221,1.0,0.9216570887249809,0.831089108910891,0.8718158385210593,0.9573585147383025,1.0,0.7621180495069533,0.8826487625065823,0.9987121356751941,1.0,0.9724188798510829,0.9997126436781609,0.9178350515463919,0.7049274364795381
