time,AT,BE,CZ,DE,ES,FI,FR,HU,IT,NL,PL,RO,SE,UK,BG,CH,DK,EE,EL,HR,IE,LT,LU,LV,NO,PT,SI,SK
8607,9.351956644316646,13.051833154770991,9.332571752149919,107.65615106980657,42.46425068059615,10.595821181048226,92.08575057831462,7.554461891592927,87.94677358335778,18.791405955005807,28.40484163371818,17.331248665402246,11.25013464227673,87.67647597658045,8.55783325512829,11.645257296861496,7.186500962288959,2.3725068464473607,16.990972093875175,2.9316687215573594,6.564282231599747,4.673827670003089,0.8527674444698119,2.3881772288928307,7.513133374929082,11.200337084965435,3.129431158097146,3.242028452451889
8608,12.603122212866356,16.877570207480407,12.32183710673591,140.7663169093994,54.43824786217923,11.714497784197198,122.36388331499288,9.951167183450176,114.12880728648992,23.95694739247436,38.12838295944833,19.241507009509156,14.587953864117265,87.22198492868534,9.802129089110737,14.965248009070699,9.568863368205138,2.555254473438283,18.65319419588287,3.968840360840481,6.960617618431613,5.329523026109195,1.0986754302303567,2.677997097527447,9.930121102223438,11.894443773436649,4.312046439574338,4.364818131021274
8609,13.90508203108651,18.776961214107143,13.9134566228093,157.05573618045568,60.24451267143547,10.954926423263066,136.03251337010207,11.34991378139458,127.43311861505057,26.283267713397564,42.485043435685895,18.09359093152709,16.445467556990764,114.32809737967783,9.140261314633388,16.865081978850323,10.756321601397303,2.3813794592415127,17.365508267320433,4.416473965619442,9.543620822852187,4.954792436495295,1.301988353465486,2.4954245999852804,11.350904969349566,15.831683728798971,4.818082393646735,4.910896529259761
8610,13.003165489574334,17.37254300869032,12.980568728596017,145.8489238371564,55.54680081984185,8.87392721250691,126.84425732159684,10.597999974506568,118.09305194523611,24.158079748508758,39.74305362285318,14.704826515227744,15.25974258072312,127.89809936581486,8.112989476394015,15.607222313395837,10.052304684518102,1.8031797269923033,13.892270101826098,4.14048926360382,10.426036136284784,4.369858342132451,1.2152073299791186,2.1065683138521085,10.612415901219313,17.370899899336283,4.5416562835995995,4.604305116138872
8611,10.476323189599682,14.516964495981842,11.128960953164123,122.14089064874734,46.00260427675138,6.08006141159853,104.6575864506687,9.296863560844727,99.37374697318984,19.637803804193734,32.83939274946127,10.244734911640196,13.128027151563494,118.90575449633401,6.053309911935793,13.46498962958867,8.503463645602407,1.1304713223138487,9.283346392991824,3.3993360486786757,9.783147980114915,3.2212431912848407,1.1611103841279757,1.4950286953679042,9.34173582074133,16.17299202258658,3.7397009833767223,3.8863354920878
8612,7.135134428860898,10.028380387850712,8.04292597620636,85.30329493624204,31.212466996430738,4.476331812627347,72.64100203385468,6.880536732755916,69.4198153143172,12.942876080564186,22.99999464216652,7.5603932442175275,9.408127008247552,100.0948205516011,4.163122411658725,9.620320400587184,6.086966120260346,0.879579784621786,6.875310659854599,2.3768932013339565,7.637902902395335,2.2181352239862417,0.924460596542616,1.0632720549088446,6.954144674317805,12.917603658211194,2.655878513145987,2.7956716261919654
8613,5.275706135563811,7.135566601867881,5.664227035386179,60.8214532643133,22.281013705936143,3.0427232255103807,52.57952968372488,4.774783220783952,49.220930223853976,9.344266607362645,16.67961979395543,5.162673343506056,6.575074412157374,70.4666286296219,2.683595390476862,6.692322599869183,4.3346356829158275,0.619581900738668,4.681379753740717,1.7356628312203926,5.0632103890018945,1.4289922676794613,0.6090153164183248,0.7032689944962265,4.820729152113252,8.617937857218722,1.9444536742254994,1.9999920716408008
8614,3.596995135338418,4.702266387297707,3.720876722669011,40.228731788765295,14.688063063579106,2.341907181053573,35.24830328383055,3.1021821971015155,32.380633229103886,6.1990816584272785,11.216655412852354,4.111092283845024,4.281045733098603,50.10758432039167,2.3451150529518254,4.335123404317712,2.874266308521169,0.4122432657072956,3.435494035454519,1.1744232425880892,3.8548378001094883,1.2217522568545705,0.3789047817318253,0.5681432083077345,3.131434746958101,6.39136595394872,1.3218229083617736,1.3329895401682812
8615,2.7433163300108196,3.595604230315759,3.0967975813798594,31.518258958134435,10.822235822206538,1.6945089035833412,27.53572908228945,2.680661177784686,25.29055667575022,4.310044990841759,8.930762784434366,2.97659960746893,3.4913592532298705,33.09610484135137,1.826676291617462,3.50483098909626,2.3624410425169216,0.276107556360937,2.4595564731096604,0.9358986610105456,2.686869873069201,0.9503367129544114,0.36623378272154855,0.4270743265137915,2.733448050793068,4.356302682577528,1.0859680706862174,1.10834528940524
8616,1.974720679173626,2.694565996291573,2.353734444531446,23.59658994604828,8.066036321213504,1.0693180281795673,20.293376464495687,2.069316858086196,19.04287036152373,3.1594711295785527,6.5777488169297404,1.9032042666444777,2.6728275765537504,26.309735624978444,1.3312677145955671,2.6956367277323596,1.7749629183633462,0.1409458082436838,1.4975977739646171,0.6846721362352992,1.9811558621973808,0.6874383301820037,0.29707646057652776,0.29023375545310687,2.112594930249653,3.1892337638878825,0.7943072975605773,0.8294514759196401
